"Departamento","AnnoFirmaDelContrato","NombreFamilia","CuantiaContrato","CuantiaProceso","CuantiaAdiciones"
"Tolima",2016,"Vías",726628492,749998780,0
"Tolima",2016,"Seguridad y protección personal",3288682377,3294594680,0
"Tolima",2017,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones",2575228301,2789416705,0
"Tolima",2016,"Servicios de mantenimiento o reparaciones de transportes",2736889433,9068356417,0
"Tolima",2015,"Servicios de construcción de edificaciones no residenciales",2072887333,2100000000,0
"Tolima",2016,"Restaurantes y catering (servicios de comidas y bebidas)",586912000,989898171,0
"Tolima",2017,"Productos para administración intravenosa y arterial",63622337,132546536,0
"Tolima",2016,"Combustibles",1074223706,3427025242,0
"Tolima",2015,"Muebles comerciales e industriales",128072004,128151135,19990280
"Tolima",2016,"Publicidad",101470196,101470196,0
"Tolima",2015,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones",420483084,1653181730,6029266
"Tolima",2015,"Herramientas de mano",636670878,660991632,0
"Tolima",2016,"Muebles de alojamiento",299878061,299908624,0
"Tolima",2015,"Servicios de mantenimiento o reparaciones de transportes",3002206033,12008824132,280967803
"Tolima",2015,"Publicidad",101114028,101114028,0
"Tolima",2015,"Orden público y seguridad",498582471,498582471,220000000
"Tolima",2016,"Servicios de aseo y limpieza",85384884,90686936,0
"Tolima",2017,"Servicios de mantenimiento o reparaciones de transportes",190000000,190000000,0
"Tolima",2016,"Servicios de mantenimiento y construcción de comercio especializado",1133889902,1160642755,0
"Tolima",2015,"Mobiliario institucional, escolar y educativo y accesorios",212275128,215661000,56332152
"Tolima",2016,"Maquinaria y equipo hidráulico",81165200,81200000,0
"Tolima",2017,"Servicios de mantenimiento y construcción de comercio especializado",102228500,102228500,0
"Tolima",2016,"Mobiliario institucional, escolar y educativo y accesorios",334329589,339420900,0
"Tolima",2017,"Servicios integrales de salud",700000000,700000000,0
"Tolima",2016,"Equipos y accesorios para acampada y exteriores",95250000,98780000,0
"Tolima",2016,"Productos para los servicios médicos de urgencias y campo",120701557,123164854,0
"Tolima",2015,"Restaurantes y catering (servicios de comidas y bebidas)",68000000,68000000,0
"Tolima",2015,"Servicios integrales de salud",265000000,265000000,75000000
"Tolima",2016,"Electrónica de consumo",71127581,71137581,0
"Tolima",2016,"Hormigón, cemento y yeso",112000000,112000000,0
"Tolima",2016,"Seguridad, vigilancia y detección",279507800,349999652,0
"Tolima",2015,"Servicios de mantenimiento y construcción de comercio especializado",165406058,183784509,0
"Valle del Cauca",2015,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones",6792252457,6903378493,1313856129
"Valle del Cauca",2016,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones",1844251459,1894980455,0
"Valle del Cauca",2017,"Servicios de aseo y limpieza",86516943,86516943,0
"Valle del Cauca",2017,"Servicios integrales de salud",571052000,571052000,0
"Valle del Cauca",2016,"Servicios de aseo y limpieza",82291807,82291807,0
"Valle del Cauca",2016,"Servicios integrales de salud",400000000,400000000,0
"Valle del Cauca",2015,"Servicios de administración de empresas",143391150,143391150,0
"Valle del Cauca",2015,"Comida de animales",139072780,457809333,0
"Valle del Cauca",2015,"Calefacción, ventilación y circulación del aire",197426497,199993280,98549192
"Valle del Cauca",2017,"Calefacción, ventilación y circulación del aire",84585063,84596060,0
"Valle del Cauca",2015,"Servicios de aseo y limpieza",206831626,206831669,0
"Valle del Cauca",2017,"Servicios de mantenimiento o reparaciones de transportes",98425790,98425790,0
"Valle del Cauca",2017,"Clubes",235711642,240004482,0
"Valle del Cauca",2016,"Instrumentos de medida, observación y ensayo",333000000,448849509,0
"Valle del Cauca",2017,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones",502579092,502579092,0
"Valle del Cauca",2017,"Suministros de oficina",153097722,153097830,0
"Valle del Cauca",2016,"Suministros de oficina",90000000,90121485,0
"Valle del Cauca",2017,"Ropa",10315200,33921000,0
"Valle del Cauca",2016,"Comida de animales",111900000,116176664,0
"Valle del Cauca",2016,"Servicios de mantenimiento y construcción de comercio especializado",64661699,75000000,0
"Valle del Cauca",2016,"Servicios de construcción pesada",5086314475,50957988640,0
"Valle del Cauca",2017,"Seguridad y protección personal",179008848,179010792,0
"Valle del Cauca",2016,"Lubricantes, aceites, grasas y anticorrosivos",405650000,405650000,0
"Valle del Cauca",2016,"Combustibles",3259980503,10190293164,0
"Valle del Cauca",2016,"Transporte marítimo",129000000,147000000,0
"Valle del Cauca",2016,"Restaurantes y catering (servicios de comidas y bebidas)",175000000,175000000,0
"Valle del Cauca",2015,"Muebles de alojamiento",377002995,426444924,174458590
"Valle del Cauca",2015,"Vehículos de motor",231562399,466324798,0
"Valle del Cauca",2017,"Ferretería",150000000,150000000,0
"Valle del Cauca",2015,"Combustibles",119985905,120000000,59990000
"Valle del Cauca",2015,"Servicios de reproducción",146250000,366000000,0
"Valle del Cauca",2016,"Ferretería",73060226,73060226,0
"Valle del Cauca",2016,"Ropa",90049257,180120000,0
"Valle del Cauca",2015,"Suministros de aseo y limpieza",35500000,75409015,17499907
"Valle del Cauca",2016,"Equipos o plataformas y accesorios de redes multimedia o de voz y datos",89964705,90000000,0
"Valle del Cauca",2016,"Muebles comerciales e industriales",124148420,124191460,0
"Valle del Cauca",2016,"Muebles de alojamiento",472946766,528157416,0
"Valle del Cauca",2015,"Combustibles gaseosos y aditivos",389434862,389434862,0
"Valle del Cauca",2016,"Suministros de aseo y limpieza",74524155,74526541,0
"Valle del Cauca",2016,"Vías",97969069,99954609,0
"Valle del Cauca",2015,"Electrónica de consumo",109965100,110143451,0
"Valle del Cauca",2015,"Equipos de audio y video para presentación y composición",137373888,137427707,30070400
"Valle del Cauca",2016,"Eliminación y tratamiento de desechos",44852361,50000000,0
"Valle del Cauca",2015,"Servicios de mantenimiento o reparaciones de transportes",4516604334,4727228289,57258974
"Valle del Cauca",2016,"Servicios de mantenimiento o reparaciones de transportes",798724200,798724200,0
"Valle del Cauca",2016,"Seguridad y protección personal",6392565100,6392565100,0
"Valle del Cauca",2017,"Combustibles",180000000,180000000,0
"Valle del Cauca",2015,"Equipo de entrenamiento de seguridad física e industrial, defensa y orden público",140000000,237747971,0
"Valle del Cauca",2016,"Transporte de pasajeros",935346990,1198810078,0
"Valle del Cauca",2017,"Transporte de pasajeros",571991631,3479668266,0
"Valle del Cauca",2015,"Protección del Orden Público",212850000,212850000,91520000
"Valle del Cauca",2017,"Servicios de reproducción",135500000,116500000,0
"Valle del Cauca",2015,"Servicios de mantenimiento y construcción de comercio especializado",329781807,333027598,72750951
"Valle del Cauca",2016,"Artículos de tocador y cuidado personal",90998150,91000000,0
"Valle del Cauca",2017,"Horticultura",714750885,877517124,0
"Valle del Cauca",2016,"Horticultura",546841237,624631730,0
"Valle del Cauca",2015,"Horticultura",288745831,288945000,0
"Valle del Cauca",2016,"Servicios públicos",127283348,135120000,0
"Valle del Cauca",2015,"Servicios públicos",128000000,128353999,0
"Valle del Cauca",2015,"Práctica médica",109191200,109560000,0
"Valle del Cauca",2017,"Comida de animales",38270000,39900000,0
"Valle del Cauca",2017,"Software",22680000,23230075,0
"Valle del Cauca",2017,"Orden público y seguridad",79067695,79067695,0
"Vichada",2017,"Servicios de mantenimiento y reparaciones de construcciones e instalaciones",1101000000,1101000000,0
"Vichada",2017,"Combustibles",43017667,43017667,0
"Vichada",2015,"Combustibles gaseosos y aditivos",166576877,166576877,0
"Vichada",2017,"Ferretería",114630450,114630450,0
"Vichada",2017,"Equipos de servicios de alimentación para instituciones",332017078,332017078,0
